	M9Ekey217.141044	M9Indl217.141066	M2Tkey217.141054	M2Gkey217.141106	M2Enter217.141012	M2Skey217.141089	M2Midr217.141082	M2Indl217.141074	M3Midr217.141101	F11Space217.141071	F10Space217.141045	M9Pkey217.141096	M9Fkey217.141065	M9Okey217.141076	M9Akey217.141086	M9Indr217.140998	M2Ckey217.141092	M2Ykey217.141095	M2Ukey217.141085	M2Rinr217.141027	M2Nkey217.141052	M2Thml217.141005	M3Pinr217.141057	M3Kkey217.141046	M3Ykey217.141023	M3Lkey217.141097	M3Bkey217.141059	F12Space217.141068	R1Space217.141077	M9Wkey217.141090	M9Nkey217.141010	M9Mkey217.141007	M9Bkey217.141032	M9Midr217.141060	M9Thml217.141021	M2Ikey217.141000	M2Mkey217.141014	M2Thmr217.141087	M11Space217.141008	M3Ckey217.141073	M3Space217.141098	M3Midl217.141103	M9Xkey217.141072	M9Rinl217.141020	M2Vkey217.141022	M2Rkey217.141050	M2Pkey217.141105	M2Lkey217.141048	M2Qkey217.141102	M2Kkey217.141041	M2Pinl217.141003	M2Xkey217.141016	M2Ekey217.141011	M2Fkey217.141078	M2Indr217.141062	M10Space217.141036	M3Jkey217.141017	M3Indr217.140993	M3Indl217.141067	M9Gkey217.141099	M9Vkey217.141018	M9Kkey217.141033	M9Ckey217.141013	M9Rinr217.141080	U1Space217.141075	M2Hkey217.141026	M3Nkey217.141001	M3Akey217.141006	M3Mkey217.141107	M3Zkey217.141083	M3Rinl217.141100	M3Rkey217.141025	M3Qkey217.141051	M9Enter217.141084	M9Dkey217.141053	M9Thmr217.141049	L3Space217.141024	U2Space217.141047	M2Bkey217.141063	M2Pinr217.141039	M2Rinl217.141058	M3Wkey217.141104	M3Xkey217.141055	M3Pinl217.141094	M3Rinr217.141091	M9Space217.141079	M9Ykey217.141029	M9Qkey217.141019	U3Space217.141064	M2Okey217.141061	M2Dkey217.140994	M2Zkey217.141015	M2Space217.140997	M2Lsft217.141056	M2Jkey217.141038	M2Wkey217.141070	M2Akey217.141030	M3Pkey217.141031	M3Ekey217.141042	M3Lsft217.141088	M3Hkey217.141093	M3Rsft217.140995	M3Thmr217.140996	M9Hkey217.140999	M9Skey217.141004	M9Pinr217.141002	M9Midl217.141043	M9Pinl217.141035	L1Space217.141069	M2Rsft217.141034	M2Midl217.141009	M3Gkey217.141037	M3Vkey217.141028	M3Tkey217.141081	M3Thml217.141040
F10Space217.141045	0.262551180331	0.421601428968	0.473243076612	0.555999990777	0.454529435294	0.430834193505	0.446191731023	0.45469175892	0.186020958562	0.28935171233	0.0	0.263791255735	0.247276161946	0.263045854374	0.256633613796	0.270022866413	0.695734898369	0.371297091277	0.45040166733	0.44581349196	0.421156356034	0.565564272793	0.164628740061	0.239150680052	0.205942612955	0.21256404354	0.256002015813	0.250139000119	0.145984296147	0.284731441845	0.265907051362	0.25898920172	0.24213373242	0.257533184489	0.273513527462	0.439877134347	0.334104632994	0.503691293198	0.251355980607	0.214981879102	0.232922108676	0.236122611228	0.264356866658	0.246325618955	0.540734470929	0.631909015396	0.495699486555	0.368080798999	0.545339036307	0.383198326793	0.48725884794	0.486389928233	0.729636552284	0.525686792964	0.443265641409	0.259908276384	0.17490753832	0.240054804823	0.240215345701	0.261369047346	0.259452711661	0.217522312669	0.270078884266	0.253203733029	0.433195927762	0.471094189518	0.225256529864	0.21586587881	0.217605402617	0.214239021501	0.267518881014	0.210622887807	0.208736082076	0.245120724026	0.257855978402	0.241936885681	0.107995068612	0.218165731852	0.50513918824	0.383198190456	0.45390219822	0.232929150215	0.213755355933	0.192621562342	0.239291694096	0.267711858183	0.243364363971	0.29148532103	0.286513549757	0.398189267498	0.685853561809	0.624431475023	0.546660914234	0.388314099248	0.420698005136	0.491247650229	0.566969320165	0.221202368276	0.250095403487	0.169061203944	0.159023266624	0.200035685458	0.257359864656	0.263480738976	0.257721152636	0.257602614367	0.263271443338	0.248680456399	0.241508359422	0.533068980355	0.574221036001	0.219471850054	0.230669765943	0.204313573048	0.238470037227
M9Pkey217.141096	0.050283090407	0.420075510959	0.453259947833	0.549231558885	0.458091649371	0.410573004964	0.437877993988	0.440294591167	0.188473369086	0.351376808179	0.263791255735	0.0	0.0777806321421	0.0407875984369	0.0297370165062	0.0518597025404	0.691384967559	0.398427719426	0.43287224678	0.431044417046	0.435113821321	0.552571025037	0.172693845378	0.11399121654	0.121775398536	0.148250098082	0.0594409008094	0.196825146742	0.179074316372	0.0683318919571	0.0464066004276	0.0464963182032	0.0659374573175	0.060629710115	0.0837884020841	0.471344706117	0.335901609277	0.495714446796	0.282481219578	0.0713553914229	0.111269669958	0.0761661845349	0.0450884864056	0.0419780506086	0.534478861384	0.615697028019	0.517071837908	0.422696793006	0.539948673539	0.386386210319	0.468735690344	0.473201326514	0.717886389839	0.533410856554	0.433858552728	0.0915428582827	0.146214194215	0.175309363776	0.0577677053889	0.0547467265518	0.0558978628128	0.0803917993941	0.0494538642141	0.0627000667358	0.462362014549	0.510355778021	0.064049076326	0.0977960999836	0.0970245899518	0.0877346534813	0.0797311187856	0.18701830739	0.114533847558	0.0643263749326	0.0327488624079	0.104193080073	0.243865831538	0.152937213665	0.496230150817	0.384122344559	0.403977585993	0.0605366985347	0.0940847083412	0.168780572169	0.317953186886	0.0657555697556	0.0520064751126	0.0786956602057	0.356995612648	0.390992764634	0.677831964959	0.607504681673	0.568036869764	0.38237855018	0.467689488814	0.490818889278	0.557810884349	0.0937259462019	0.0724638233013	0.192275898389	0.134581371264	0.115060899718	0.137157107613	0.0301454875795	0.0312857086207	0.0649402599643	0.0464675323315	0.0661361695698	0.216745112905	0.530551127618	0.556689473768	0.0842054707709	0.0612159560185	0.0974273732074	0.0477360653378
M9Fkey217.141065	0.0683263322732	0.379239856732	0.424221102497	0.508581840728	0.404766967145	0.372077419381	0.40150891216	0.403826675276	0.143156550361	0.301619775584	0.247276161946	0.0777806321421	0.0	0.0637022475664	0.0720634965755	0.0741765601167	0.661810036837	0.354274867808	0.397198735809	0.390572506557	0.395942290888	0.5326915229	0.134666318607	0.0753971276549	0.0761338333571	0.134817363637	0.081755459507	0.157490805451	0.162933320061	0.105983359539	0.0802116165481	0.0573140952161	0.0381596531799	0.0955285045332	0.0511763658702	0.424308770528	0.286566087197	0.45831927789	0.237914140556	0.0818496789037	0.0671823025229	0.0847026868301	0.0516250636468	0.0718942471233	0.491508179273	0.580580763796	0.466856729596	0.371846551911	0.494238285945	0.3347467883	0.434619633794	0.437279280718	0.695984595081	0.481002663451	0.394871045283	0.122274794752	0.120052864731	0.130161849584	0.0646462524892	0.0503671624804	0.0464625904105	0.0930306710976	0.0869039307847	0.0590708869229	0.410899239029	0.463053056374	0.0756711704311	0.0881632743511	0.0844573577045	0.0901170513268	0.106567238167	0.140909380193	0.0933785194289	0.0299518273681	0.0579448641408	0.0594382599738	0.209025214307	0.116509719864	0.454084208629	0.329155645734	0.381988519401	0.0759904948626	0.0829744111362	0.141113729893	0.271000615236	0.0483305704427	0.0609525873746	0.12382087667	0.3236814158	0.347133569219	0.642884744529	0.570031346664	0.517383706461	0.338789480502	0.422235325946	0.444051783242	0.512350079363	0.0684679584777	0.0533375257398	0.172133115956	0.11922090046	0.100312057362	0.0925796353329	0.0603980851192	0.075512902094	0.0453900266554	0.0727350862312	0.0489577616789	0.163710989105	0.478490938461	0.542273761854	0.074433035969	0.086291922585	0.0794421111491	0.0684655844525
M9Okey217.141076	0.0329822524105	0.404576077976	0.451987744776	0.540441953874	0.445852179673	0.398134853757	0.431114003713	0.42626566465	0.179187801363	0.342527291722	0.263045854374	0.0407875984369	0.0637022475664	0.0	0.0437584176009	0.0327116700691	0.679943758122	0.393237207836	0.42821842674	0.415849814385	0.434649225726	0.543094755796	0.168469050928	0.10731522113	0.105625187779	0.153791208159	0.0456538622449	0.196044067285	0.180470998237	0.0588739120566	0.0420968947149	0.0322517165708	0.0516395484803	0.0518641389533	0.0724383496967	0.467304889485	0.328605740473	0.490346858063	0.272733763116	0.0726330074664	0.101741754426	0.0864816725772	0.0336594804685	0.0378148776887	0.522488693705	0.609828811277	0.509229477156	0.414799296123	0.529910161875	0.376292846742	0.455983377138	0.460887178599	0.709224313657	0.522717812679	0.424679373026	0.0882737237273	0.139122431353	0.168495250294	0.0579110980972	0.0352594450998	0.0428834642342	0.0775733833058	0.0428713997711	0.048360280819	0.449142800939	0.504031611194	0.066888909007	0.101351312241	0.104565264401	0.087095711841	0.0718444813668	0.180801850158	0.11599204057	0.0525302898549	0.0311624836464	0.0923940997296	0.235248972364	0.136876613125	0.484466649155	0.367121706664	0.395194381007	0.0614016079692	0.0896516247161	0.169721894982	0.307045405199	0.0528041114035	0.0426247375	0.0772724269376	0.359299281583	0.383097822878	0.66416580024	0.602710687158	0.558467804877	0.376028494558	0.464523313567	0.472458182368	0.542739250085	0.0875530238874	0.0609423255147	0.190975249668	0.134574826437	0.119719209132	0.124418121642	0.0298183706429	0.0346457142795	0.0540524728548	0.0294385621798	0.0548415851793	0.202225250187	0.516383095357	0.55330818731	0.0752485615048	0.0549234428318	0.0898378560106	0.0427130867708
M9Akey217.141086	0.0525715970659	0.411366195074	0.446578199851	0.540709594613	0.448511683424	0.400381065553	0.430445191662	0.432373757892	0.184303100136	0.342553594451	0.256633613796	0.0297370165062	0.0720634965755	0.0437584176009	0.0	0.0605675557939	0.681451323325	0.39322182645	0.423884475768	0.423658838363	0.433251008022	0.541955124286	0.162444527756	0.10908701716	0.113245283004	0.144442573881	0.057534042811	0.191811585905	0.170340449305	0.075313308705	0.0531931973837	0.0451686959216	0.0594484128039	0.0631326467808	0.082482511825	0.458621021775	0.330338659368	0.489583624668	0.281420101354	0.0697029512321	0.105122142054	0.0767836398037	0.0479201597706	0.0443701072761	0.524702478954	0.603016221838	0.502910935164	0.411961715036	0.530114348486	0.375682163762	0.460126929232	0.462409755675	0.707234838794	0.524453112307	0.424795694391	0.0942895064773	0.132009153254	0.165720557346	0.0541147349373	0.0507278874103	0.0468086588183	0.077695437744	0.0551458839091	0.0605996127195	0.448045620774	0.503642155655	0.0567548820142	0.086258321331	0.0860792765634	0.0848451090505	0.087176088795	0.178096594961	0.105897242833	0.0612895245955	0.0343175821705	0.0984373671123	0.242405603304	0.142128458085	0.485691632734	0.374346125444	0.39874080602	0.0546370050259	0.0850948063872	0.15954551125	0.306579693274	0.0606924025669	0.0537399015543	0.0850945967262	0.349115957167	0.377662170187	0.668231813646	0.600476604892	0.558048899332	0.373877320031	0.459041577915	0.479974154402	0.547273095028	0.0806628070271	0.0642873965147	0.18230135366	0.131849767633	0.104864265788	0.129414772024	0.0363245636435	0.0295311973645	0.0551857027256	0.052120570337	0.0536329970942	0.207566951927	0.519621845526	0.549388312198	0.0807989865963	0.0667840706684	0.0919717259399	0.0520285567826
M9Indr217.140998	0.0329275737156	0.403574474543	0.459204342225	0.54757543381	0.455081922724	0.404662387632	0.439205139594	0.429111264184	0.188504215422	0.350885540136	0.270022866413	0.0518597025404	0.0741765601167	0.0327116700691	0.0605675557939	0.0	0.682860571065	0.402380570091	0.436712286575	0.419236110676	0.443094188393	0.547493050928	0.179627404843	0.120314949746	0.118716176514	0.171151202249	0.0541747189592	0.200823345925	0.190243226945	0.0458344448454	0.0345457144537	0.0398563110299	0.0576365194111	0.035853958174	0.0680283213342	0.48084373294	0.342004033611	0.498060792816	0.277730035781	0.0886476276695	0.11435859699	0.094796336636	0.0349541936785	0.0435791045185	0.531215516174	0.618900619944	0.522741219457	0.427419317454	0.542273342484	0.384486746784	0.455699425307	0.470011824037	0.712342801937	0.53071321935	0.432906853473	0.0762942351129	0.150834902506	0.181807779265	0.0656043450161	0.0451474907887	0.0507351999337	0.0917689315826	0.0306354778857	0.0461594147309	0.457211613351	0.512892133113	0.0803415794121	0.119943362144	0.120547734987	0.102503863751	0.0609014323425	0.189414040259	0.130261291245	0.0625697388952	0.0475774678744	0.0943919595791	0.241300407162	0.145317297827	0.491765834695	0.378830414686	0.398019351101	0.0668801968506	0.103813478658	0.18205132809	0.318743345932	0.0595746444114	0.0494473838039	0.0618891990922	0.368936261909	0.396062588458	0.664706349086	0.614459312183	0.566733395011	0.385602197734	0.474192642721	0.481725854592	0.553663935051	0.10311512507	0.0731829226134	0.207978710669	0.143486801821	0.130232141859	0.13472733855	0.0439135276129	0.0436330692419	0.0549988560579	0.0215211572738	0.0614786325181	0.209490215905	0.527817078783	0.55653794624	0.0799260358603	0.0656179214892	0.102909505978	0.0557963442618
M2Ckey217.141092	0.677881991835	0.617157172366	0.373210509645	0.380635849196	0.435395108043	0.398573891694	0.470280535013	0.415146461135	0.631759769711	0.603774707307	0.695734898369	0.691384967559	0.661810036837	0.679943758122	0.681451323325	0.682860571065	0.0	0.482248881666	0.478186063713	0.445618741149	0.472053575122	0.333809926485	0.651267372002	0.653983923469	0.664893381885	0.663742319708	0.674075620714	0.622278663019	0.668664049175	0.710394529138	0.696115522162	0.667451410118	0.66862717957	0.691898622139	0.663196565782	0.436096968246	0.572748531622	0.502417094901	0.605245339023	0.701003015218	0.666344384558	0.692769763173	0.670548280058	0.680932844878	0.289346357925	0.162308340127	0.385103167273	0.462234364204	0.321742161503	0.508067266397	0.40888387107	0.329620887636	0.083081060802	0.291559967066	0.511778493521	0.722405344311	0.654989220856	0.634038679975	0.667379670804	0.663815105268	0.661857324084	0.710051154125	0.689655114205	0.663602504314	0.544343897088	0.488976241146	0.692405372378	0.69315533295	0.672451563981	0.702339455517	0.717564480522	0.629568268261	0.66694075897	0.668947909611	0.68617452965	0.643677767275	0.668541146406	0.629612943364	0.383716240863	0.480812614035	0.467017314529	0.682700210928	0.678358680561	0.63407690025	0.623519098366	0.671627557422	0.681072778468	0.719482816589	0.603199644934	0.519033411335	0.0989620685591	0.228666788854	0.353546141426	0.472736008645	0.486236237567	0.319528567963	0.299547764526	0.663269912901	0.662465651453	0.664154436673	0.68888016131	0.663231123871	0.652784035986	0.685783304178	0.680385735906	0.657914571344	0.681263052035	0.65634952224	0.615802474416	0.376205923845	0.381267363092	0.681897471815	0.705026055747	0.676500975295	0.688417203671
M2Ykey217.141095	0.39784186793	0.270740882035	0.181863184058	0.223060574762	0.119022363429	0.251153570986	0.230658916332	0.267865318435	0.282609618438	0.250015129002	0.371297091277	0.398427719426	0.354274867808	0.393237207836	0.39322182645	0.402380570091	0.482248881666	0.0	0.133079769852	0.248600195114	0.115524252424	0.393349393091	0.307844821415	0.33610464824	0.324817409554	0.3292115935	0.387907951114	0.290262189539	0.340313665929	0.439951769593	0.41208231787	0.380728656817	0.363604931316	0.406528860737	0.352287135617	0.133023149243	0.15588877198	0.248842457502	0.190747431133	0.374589658694	0.32015153668	0.383799890499	0.380425451117	0.388580863814	0.222542483658	0.38274040915	0.187968812788	0.135591619779	0.217441725124	0.129939252131	0.248206823001	0.275575311408	0.518254148476	0.247623321819	0.208349124957	0.410339400168	0.34306107341	0.264918104829	0.368780633312	0.377374555487	0.372408255781	0.393458626466	0.415903999375	0.369395160153	0.221594468988	0.162403949195	0.372699043011	0.364369908671	0.348548827575	0.38171191036	0.42412023497	0.243009622629	0.337034690122	0.359714797858	0.387332672223	0.325117263565	0.326575654592	0.34085427436	0.174795455658	0.161979341943	0.356190532219	0.375079140693	0.35174038605	0.294130910704	0.20829365646	0.375099962436	0.376560585151	0.444355373647	0.310614031327	0.125484931372	0.463931987978	0.338950714422	0.220056685105	0.112903084933	0.138828208301	0.253015994007	0.246847286865	0.342415578859	0.355430018676	0.345244816846	0.360928671802	0.333697485281	0.30355130447	0.397149665735	0.396747778667	0.367943842401	0.402213613638	0.365269601534	0.246267680569	0.208549912573	0.431747569775	0.36315200122	0.384923135903	0.350712338919	0.386311471037
M2Ukey217.141085	0.434736688642	0.241575386596	0.168771254249	0.153454495544	0.0917358937359	0.256990180871	0.202640926155	0.248737303406	0.357772500122	0.317040893539	0.45040166733	0.43287224678	0.397198735809	0.42821842674	0.423884475768	0.436712286575	0.478186063713	0.133079769852	0.0	0.239234810792	0.114064020515	0.396408520407	0.378507311605	0.389171308415	0.404617876396	0.399574397667	0.431763664697	0.321220686756	0.418171574356	0.475367725914	0.453123713943	0.41937875921	0.41611436572	0.443705009544	0.385509300649	0.169947396542	0.176555844264	0.190465449718	0.240973472791	0.453135455884	0.387820078392	0.43559538239	0.420265654328	0.42871115482	0.206263115011	0.362785402939	0.206445951546	0.181481227885	0.202771418623	0.132025164721	0.214093884924	0.281110665597	0.511200208768	0.241650078865	0.165648658942	0.482143121096	0.415364803628	0.317805958241	0.41546380961	0.416791482301	0.407465017502	0.471600238405	0.451020413772	0.409574269066	0.214611655401	0.137378957244	0.444882217212	0.437814462903	0.418445392994	0.460039065492	0.48181173312	0.317937761011	0.406211967994	0.40833487794	0.425347581787	0.36315184956	0.402645092132	0.399670362072	0.131736574052	0.167312961362	0.353603231288	0.439851499972	0.429259015012	0.363438851807	0.265760232992	0.413238191784	0.43742782865	0.481604784348	0.366969748209	0.11569663013	0.458290044499	0.326526003465	0.210984163997	0.134462045554	0.146274631532	0.269333411915	0.213762371048	0.4112492767	0.400842434957	0.418415360504	0.44345979607	0.408150017674	0.345157476603	0.428644749613	0.429774480547	0.401287270109	0.437389869268	0.40067613697	0.29185920073	0.152173430169	0.418168111114	0.440868174874	0.461360515456	0.429512311373	0.438257844501
M2Rinr217.141027	0.422025032249	0.360988011438	0.157768946797	0.268183391269	0.244036866466	0.134793406032	0.116396129789	0.0885020492873	0.345145381704	0.342501706541	0.44581349196	0.431044417046	0.390572506557	0.415849814385	0.423658838363	0.419236110676	0.445618741149	0.248600195114	0.239234810792	0.0	0.251115425543	0.238598606595	0.382862178374	0.388389144075	0.395467053273	0.410529067984	0.417993264916	0.350017054884	0.410777680346	0.456951497689	0.437786352969	0.402009598824	0.403781647308	0.434967476013	0.373853746838	0.221869108709	0.26530304683	0.211548242257	0.288078091041	0.445142210719	0.38418356986	0.434358344274	0.404505514023	0.419226520712	0.276925494951	0.363958108708	0.264547105712	0.238388160027	0.262225420828	0.23703637824	0.126366527134	0.184320743951	0.490880935513	0.28903156774	0.176476301926	0.469774509434	0.40246930102	0.329751204087	0.40836146351	0.401289442388	0.394460334763	0.457459305314	0.434814014411	0.397235691081	0.345714763292	0.297339430696	0.434479694639	0.438323199053	0.416098394243	0.447217503596	0.463077315706	0.335175392308	0.408360478935	0.398629075833	0.421759738006	0.354653976508	0.390867643979	0.397974010054	0.218496858593	0.130617310779	0.150015464149	0.425466104057	0.423593762804	0.371781947992	0.321183753807	0.402315379541	0.421556472883	0.46567096358	0.399342837135	0.253280763039	0.404634824653	0.347819140744	0.306446493135	0.235869452067	0.263745061424	0.174937881461	0.237458852735	0.40838043141	0.39305151472	0.416220498546	0.431337845143	0.403230734123	0.352301126309	0.423341217068	0.422492524039	0.387408650284	0.422084555551	0.391439350802	0.314119408966	0.226497668588	0.246903683917	0.423832723472	0.44776483312	0.420278285481	0.432114568023
M2Nkey217.141052	0.439516488021	0.269546262078	0.185956004739	0.184926704839	0.103203309507	0.260141825719	0.22986507705	0.267317949221	0.333394083236	0.309660326627	0.421156356034	0.435113821321	0.395942290888	0.434649225726	0.433251008022	0.443094188393	0.472053575122	0.115524252424	0.114064020515	0.251115425543	0.0	0.400007622349	0.355249063266	0.376908335991	0.37723224109	0.382723981481	0.4396853122	0.343044785615	0.398629305767	0.480729037524	0.454698467885	0.42186165027	0.404941376394	0.454534506621	0.393111675257	0.131441238836	0.181005756996	0.221194139472	0.228752748756	0.425038316714	0.366381792101	0.419151968342	0.424317236334	0.433867886143	0.217479494457	0.367629224956	0.187999081216	0.156017760879	0.208782122749	0.151457960824	0.235348637863	0.279295091602	0.510083199856	0.23288240107	0.180948407379	0.464518268345	0.406550068871	0.308928392844	0.411747617796	0.420662990753	0.416931607299	0.441914602227	0.459262480321	0.412889628314	0.232578825459	0.139585046949	0.417472870797	0.420056271798	0.395502733249	0.430172128466	0.465225306729	0.300622877182	0.382860409691	0.40112803101	0.428930436624	0.370476414671	0.385171329736	0.402248377497	0.151519330006	0.161862620017	0.354511886312	0.420260289218	0.410135851966	0.354022293443	0.254748457386	0.417994182497	0.419285611995	0.491009284512	0.370610961949	0.149586566949	0.456163862775	0.32455137538	0.204655359605	0.158128699994	0.145542417703	0.254921093886	0.23323022893	0.39006771149	0.402180302049	0.409635365901	0.412744617418	0.392638948908	0.34558147992	0.436823720847	0.440321665558	0.408480274247	0.443142245126	0.410020135997	0.300825455748	0.181225124538	0.429728377103	0.412647031161	0.431564541932	0.40332571545	0.428134126505
M2Thml217.141005	0.54963681157	0.530383781689	0.27254732929	0.377867732289	0.379792026588	0.224420294814	0.312364426656	0.208390327847	0.501150373277	0.479509150713	0.565564272793	0.552571025037	0.5326915229	0.543094755796	0.541955124286	0.547493050928	0.333809926485	0.393349393091	0.396408520407	0.238598606595	0.400007622349	0.0	0.522568590565	0.52379223511	0.537078832647	0.527057013335	0.536431130481	0.502617197638	0.531189606302	0.567458739272	0.553866318715	0.530762422294	0.538205989394	0.555612556403	0.534499282797	0.366490868055	0.451615821275	0.388112517607	0.476435868744	0.562281317812	0.537265852406	0.554327143455	0.537568525751	0.546375965101	0.334540695682	0.306113589864	0.36943861312	0.36670276998	0.346230316537	0.394422966111	0.225820778033	0.234421130446	0.368803252764	0.29983265994	0.381106529244	0.579921309557	0.521044164722	0.504506536414	0.534136581592	0.53297991087	0.533096458484	0.570292931267	0.549214000669	0.537193061374	0.430439148186	0.443003448976	0.552231596378	0.553711667001	0.533844718103	0.563139849004	0.576402540964	0.505109069695	0.530249024809	0.536539858861	0.548053437984	0.51720524291	0.531002584653	0.5025965783	0.356496994275	0.330692975126	0.218471498611	0.544440528239	0.542838133803	0.505940757902	0.497915435217	0.541838755359	0.54456014367	0.578826692459	0.485779659049	0.41871285709	0.304410032995	0.349835049823	0.373592835463	0.371665179175	0.401404688803	0.220116051627	0.298740255988	0.529259310834	0.525140421412	0.52694572757	0.554590784913	0.528201545592	0.522191657282	0.547195311626	0.540822720766	0.528942627084	0.549944531395	0.529931479206	0.497364852421	0.339497876889	0.0706053392244	0.546109156506	0.565451069146	0.539300386028	0.552105880906
M3Pinr217.141057	0.173306185418	0.38282353325	0.406607897389	0.489143538676	0.387089051615	0.368980920184	0.384413968671	0.397920522714	0.059069778279	0.224370581369	0.164628740061	0.172693845378	0.134666318607	0.168469050928	0.162444527756	0.179627404843	0.651267372002	0.307844821415	0.378507311605	0.382862178374	0.355249063266	0.522568590565	0.0	0.107915689557	0.0872014977126	0.101147031892	0.170243086069	0.138180487678	0.0775535943201	0.213008473781	0.185563584336	0.15665991037	0.14339285925	0.187977731811	0.166384353579	0.362029528472	0.259948881491	0.435499736178	0.190363209372	0.134426710886	0.109240395772	0.149982282965	0.162606097693	0.162922465483	0.479079843967	0.56465104639	0.421446617503	0.294025067699	0.477047938685	0.317035842955	0.433234401983	0.431209063052	0.685618708185	0.458377253568	0.378134008346	0.188964596338	0.08813761022	0.0996215697212	0.142306828023	0.159316569645	0.153499278637	0.142148479852	0.190361444328	0.155919349472	0.37749347461	0.402953040665	0.137808270542	0.127767670911	0.117728520138	0.132818181471	0.193133280558	0.0899012358959	0.0985800027191	0.141057013718	0.160451542428	0.136068042882	0.139599742171	0.12613741852	0.441019107709	0.317647938298	0.376372109442	0.148742843127	0.133461672649	0.0706593646408	0.166554865898	0.157811545772	0.152980069305	0.221675246349	0.230561553693	0.32728749409	0.634551889026	0.55284665042	0.481072765263	0.321083230867	0.35036995995	0.438495361996	0.503143905721	0.115739313531	0.138704040837	0.0906522416231	0.0904224703631	0.105884240482	0.130242729473	0.166238478008	0.172639916576	0.153351099381	0.176844481321	0.144721377668	0.150524031182	0.467886252397	0.532499303373	0.122862395091	0.155932053762	0.113500555964	0.154524073839
M3Kkey217.141046	0.112424765626	0.386006642284	0.416460750163	0.500617406161	0.399213639938	0.370429469231	0.39464803823	0.400966583572	0.121676528511	0.292230514093	0.239150680052	0.11399121654	0.0753971276549	0.10731522113	0.10908701716	0.120314949746	0.653983923469	0.33610464824	0.389171308415	0.388389144075	0.376908335991	0.52379223511	0.107915689557	0.0	0.0594963711207	0.114229653996	0.107836219494	0.153733238052	0.152179504018	0.149014017288	0.124604615642	0.0991670638979	0.0854980201153	0.133171394049	0.101647867235	0.402333972668	0.273240294931	0.446701008404	0.223679350615	0.102197270781	0.055470170361	0.0981106098274	0.102846735773	0.108359859905	0.487486244319	0.570793373813	0.44487182657	0.351982980368	0.482434271167	0.325094596064	0.432368347398	0.432081926098	0.686491905199	0.465338358101	0.389499529438	0.145566053277	0.10331799623	0.10408916199	0.0870255870544	0.0984037353595	0.0937797297561	0.119894521983	0.13025363833	0.100385996436	0.400201643528	0.444424906826	0.0923782061959	0.0940941515088	0.0769508955328	0.105926571274	0.132802856522	0.123336519876	0.0745587648137	0.0799588326061	0.0989039892473	0.0815476614414	0.202759595049	0.111503908919	0.451948345508	0.327586336081	0.374654396622	0.0958047590316	0.0981815569966	0.120218627119	0.239110780702	0.100555318801	0.0941059625	0.156569551214	0.308905412717	0.335957583313	0.636245198042	0.560860065723	0.495270947603	0.333392276869	0.401777633333	0.438705559138	0.507879500672	0.0675101380582	0.0736684404253	0.15738876199	0.106255101354	0.0899669950549	0.0830093721197	0.105412109871	0.115110452299	0.0950000731883	0.11727228098	0.0926822900127	0.16186054929	0.472780158045	0.53195627788	0.0919861688634	0.108915839193	0.0825911168865	0.096910185253
M3Ykey217.141023	0.108129489496	0.38479193806	0.42789352284	0.516674275367	0.409067109657	0.381885823486	0.406710753841	0.411871161422	0.0966385700868	0.266261222838	0.205942612955	0.121775398536	0.0761338333571	0.105625187779	0.113245283004	0.118716176514	0.664893381885	0.324817409554	0.404617876396	0.395467053273	0.37723224109	0.537078832647	0.0872014977126	0.0594963711207	0.0	0.107156969157	0.105677637899	0.159215568139	0.122013034878	0.14741176339	0.124425875999	0.0980390495227	0.0837759459459	0.130686196411	0.0998805540558	0.392277363977	0.287290079539	0.462217409673	0.202420061354	0.073705803489	0.0473374347332	0.101725381462	0.100507290548	0.108644766192	0.497352936148	0.590404168353	0.444507994525	0.340260213371	0.502223379313	0.340277422145	0.445938776173	0.446793623795	0.699837798957	0.482441140323	0.399793094636	0.127348992641	0.0701390181177	0.115494762688	0.0918470489967	0.0968100920405	0.0938677950048	0.0904555774414	0.127257755415	0.096364432328	0.391840873945	0.4287217123	0.0789569003344	0.0729268479582	0.0657889400502	0.0709351460567	0.127977356333	0.105706256272	0.0638301784544	0.0816167785392	0.103658561901	0.0842117153679	0.176527111494	0.0797745822915	0.461321856581	0.333913153412	0.390430960906	0.0890584963898	0.0744220853588	0.0985161702378	0.219688406196	0.0951031178675	0.0903272507738	0.155420565463	0.285492989218	0.352265021577	0.648708053685	0.578356375497	0.503797362707	0.346764053669	0.387375229358	0.450972191175	0.52016806911	0.0612033966078	0.0765153767857	0.126287405303	0.0704508286429	0.0647072743693	0.0854484323717	0.112575089799	0.117200740112	0.0949986095793	0.115353986556	0.0914866801542	0.16003955324	0.486604598954	0.546841749497	0.0615983191292	0.0905248116809	0.0512773119657	0.0974530507993
